序号,代码,名称,最新价,10日涨跌幅,10日主力净流入-净额,10日主力净流入-净占比,10日超大单净流入-净额,10日超大单净流入-净占比,10日大单净流入-净额,10日大单净流入-净占比,10日中单净流入-净额,10日中单净流入-净占比,10日小单净流入-净额,10日小单净流入-净占比
189,603316,诚邦股份,5.56,20.09,52338235.0,4.88,44657613.0,4.17,7680622.0,0.72,5174476.0,0.48,-57512710.0,-5.37
190,000572,海马汽车,4.34,5.34,51916315.0,1.9,81918937.0,3.0,-30002622.0,-1.1,-39932127.0,-1.46,-11984187.0,-0.44
191,002277,友阿股份,2.9,7.01,51690314.0,3.16,19355558.0,1.18,32334756.0,1.98,-890865.0,-0.05,-50799444.0,-3.11
192,603303,得邦照明,12.6,13.11,51642301.0,8.1,4754932.0,0.75,46887369.0,7.35,16041997.0,2.52,-67684298.0,-10.61
193,688333,铂力特,81.44,-0.13,51414618.0,3.08,-11759654.0,-0.71,63174272.0,3.79,40726604.0,2.44,-92141217.0,-5.53
194,000543,皖能电力,8.02,8.67,51268617.0,1.84,20319600.0,0.73,30949017.0,1.11,-24745390.0,-0.89,-26523231.0,-0.95
195,688159,有方科技,45.11,1.26,50799829.0,2.87,11520946.0,0.65,39278883.0,2.22,46120317.0,2.6,-96920145.0,-5.47
196,600505,西昌电力,8.05,8.05,50598919.0,4.71,36427042.0,3.39,14171877.0,1.32,-27637117.0,-2.57,-22961797.0,-2.14
197,002885,京泉华,14.94,6.41,50580978.0,3.56,39264064.0,2.76,11316914.0,0.8,-16590936.0,-1.17,-33990041.0,-2.39
198,688009,中国通号,5.49,4.97,50308343.0,2.85,-138915.0,-0.01,50447258.0,2.86,-6563520.0,-0.37,-43744826.0,-2.48
199,600780,通宝能源,7.39,5.12,50208537.0,4.33,9631354.0,0.83,40577183.0,3.5,37482174.0,3.23,-87690711.0,-7.56
200,688433,华曙高科,25.77,14.89,50044908.0,3.82,9280186.0,0.71,40764722.0,3.11,14487151.0,1.1,-64532058.0,-4.92
201,002521,齐峰新材,10.04,24.41,49875691.0,2.64,65784445.0,3.49,-15908754.0,-0.84,-30973634.0,-1.64,-18902057.0,-1.0
202,301139,元道通信,29.04,7.12,49705111.0,1.81,44502089.0,1.62,5203022.0,0.19,-63913339.0,-2.33,14208227.0,0.52
203,002166,莱茵生物,7.56,9.57,49659941.0,6.25,47487453.0,5.98,2172488.0,0.27,-10300491.0,-1.3,-39359447.0,-4.95
204,002075,沙钢股份,4.36,0.0,49608002.0,1.52,14108436.0,0.43,35499566.0,1.09,-49041706.0,-1.5,-566294.0,-0.02
205,000403,派林生物,27.05,-5.49,49548075.0,3.45,8009296.0,0.56,41538779.0,2.89,14792641.0,1.03,-64340714.0,-4.47
206,601006,大秦铁路,7.32,0.14,49214761.0,0.88,163000154.0,2.92,-113785393.0,-2.03,-134819353.0,-2.41,85604597.0,1.53
207,002420,毅昌科技,5.06,16.32,49116196.0,6.61,26223936.0,3.53,22892260.0,3.08,-13915643.0,-1.87,-35200550.0,-4.74
208,688399,硕世生物,66.15,14.59,49080917.0,7.8,4741539.0,0.75,44339378.0,7.05,-6506355.0,-1.03,-42574563.0,-6.77
209,600210,紫江企业,5.21,6.98,49014231.0,4.48,34374878.0,3.14,14639353.0,1.34,6480812.0,0.59,-55495043.0,-5.08
210,301358,湖南裕能,30.91,7.55,48573248.0,1.82,5959473.0,0.22,42613775.0,1.6,59253284.0,2.22,-107826530.0,-4.04
211,603612,索通发展,12.09,1.0,48509302.0,3.31,18567943.0,1.27,29941359.0,2.05,31030372.0,2.12,-79539672.0,-5.43
212,300487,蓝晓科技,44.67,-2.91,48226223.0,2.94,40224915.0,2.46,8001308.0,0.49,32407315.0,1.98,-80633539.0,-4.92
213,002861,瀛通通讯,10.24,0.59,48065334.0,2.47,117926077.0,6.06,-69860743.0,-3.59,-61255841.0,-3.15,13190502.0,0.68
214,000828,东莞控股,10.37,2.57,47832105.0,4.3,44507399.0,4.0,3324706.0,0.3,-5651954.0,-0.51,-42180150.0,-3.79
215,603129,春风动力,118.98,4.66,47580860.0,2.81,89841230.0,5.3,-42260370.0,-2.49,-29462761.0,-1.74,-18118097.0,-1.07
216,603444,吉比特,196.87,-7.57,47010992.0,1.03,-16129191.0,-0.35,63140183.0,1.38,-66615787.0,-1.45,19604798.0,0.43
217,300585,奥联电子,17.73,40.05,46999298.0,1.92,85530235.0,3.5,-38530937.0,-1.58,-4095105.0,-0.17,-42904191.0,-1.76
218,688048,长光华芯,42.61,-6.31,46900487.0,1.22,9817138.0,0.25,37083349.0,0.96,68084704.0,1.77,-114985188.0,-2.98
219,600398,海澜之家,8.77,0.46,46355235.0,2.33,17343350.0,0.87,29011885.0,1.46,31613218.0,1.59,-77968458.0,-3.91
220,300413,芒果超媒,24.47,-0.16,45861992.0,0.57,-101218711.0,-1.26,147080703.0,1.84,47813987.0,0.6,-93675997.0,-1.17
221,300137,先河环保,5.25,5.0,45853897.0,7.25,36314514.0,5.74,9539383.0,1.51,-12519778.0,-1.98,-33334117.0,-5.27
222,002239,奥特佳,2.95,5.36,45487432.0,1.42,-3253647.0,-0.1,48741079.0,1.52,18891637.0,0.59,-64379066.0,-2.01
223,688696,极米科技,84.5,-7.6,45255442.0,8.29,-950565.0,-0.17,46206007.0,8.47,4998983.0,0.92,-50254426.0,-9.21
224,600177,雅戈尔,6.98,-1.69,44730891.0,5.91,14266699.0,1.89,30464192.0,4.03,10158761.0,1.34,-54889657.0,-7.25
225,688278,特宝生物,65.81,0.57,44700851.0,3.44,1899432.0,0.15,42801419.0,3.29,-27125147.0,-2.09,-17575706.0,-1.35
226,002444,巨星科技,24.46,5.52,44681493.0,1.23,63537187.0,1.75,-18855694.0,-0.52,170209012.0,4.7,-214890506.0,-5.93
227,300083,创世纪,7.13,36.33,44553792.0,0.65,85285256.0,1.25,-40731464.0,-0.59,72672482.0,1.06,-117226277.0,-1.71
228,002935,天奥电子,17.26,6.87,44371428.0,5.4,-19764348.0,-2.4,64135776.0,7.8,-25943183.0,-3.16,-18428244.0,-2.24
229,600461,洪城环境,9.67,5.11,44338419.0,5.16,-2317883.0,-0.27,46656302.0,5.43,-41224683.0,-4.8,-3113738.0,-0.36
230,600649,城投控股,3.54,0.28,44293390.0,7.33,49487509.0,8.19,-5194119.0,-0.86,-9025165.0,-1.49,-35268223.0,-5.83
231,000518,四环生物,2.72,10.12,44195043.0,2.85,67896539.0,4.38,-23701496.0,-1.53,-29624550.0,-1.91,-14570489.0,-0.94
232,000420,吉林化纤,3.78,21.94,43895637.0,1.14,124166967.0,3.23,-80271330.0,-2.09,-23721084.0,-0.62,-20174547.0,-0.52
233,002727,一心堂,19.2,-0.26,43840776.0,2.01,-1926835.0,-0.09,45767611.0,2.1,1958005.0,0.09,-45798781.0,-2.1
234,603139,康惠制药,15.73,14.23,43792745.0,5.58,53050670.0,6.76,-9257925.0,-1.18,-9230696.0,-1.18,-34562045.0,-4.4
235,001366,播恩集团,13.69,17.31,43782247.0,3.9,82892908.0,7.38,-39110661.0,-3.48,-57779215.0,-5.15,13996974.0,1.25
236,601969,海南矿业,6.52,4.82,43682881.0,6.25,27623572.0,3.95,16059309.0,2.3,-13430657.0,-1.92,-30252224.0,-4.33
237,000736,中交地产,10.83,4.54,43553491.0,0.96,-23959540.0,-0.53,67513031.0,1.49,26612386.0,0.59,-70165875.0,-1.55
238,000903,云内动力,2.7,17.9,43532198.0,1.49,80608809.0,2.75,-37076611.0,-1.26,-36753033.0,-1.25,-6779170.0,-0.23
239,002530,金财互联,8.38,2.7,43055464.0,1.86,22543730.0,0.98,20511734.0,0.89,-70349852.0,-3.05,27294391.0,1.18
240,002621,美吉姆,2.55,19.16,43032204.0,1.74,103508985.0,4.18,-60476781.0,-2.44,-114391790.0,-4.61,71359587.0,2.88
241,601997,贵阳银行,5.36,0.0,42881983.0,2.68,14665436.0,0.92,28216547.0,1.76,1863213.0,0.12,-44745190.0,-2.79
242,603507,振江股份,25.4,5.79,42735047.0,4.15,19084648.0,1.86,23650399.0,2.3,-7807985.0,-0.76,-34927062.0,-3.4
243,605277,新亚电子,16.94,28.92,42700317.0,0.85,88966611.0,1.76,-46266294.0,-0.92,-76680487.0,-1.52,33980155.0,0.67
244,300627,华测导航,25.44,2.21,42393429.0,1.66,-5177290.0,-0.2,47570719.0,1.86,70189307.0,2.74,-112582734.0,-4.4
245,000838,财信发展,3.48,9.43,42368751.0,1.95,17097112.0,0.79,25271639.0,1.17,-30334850.0,-1.4,-12033898.0,-0.55
246,300776,帝尔激光,44.32,-6.1,42349912.0,3.38,37194066.0,2.97,5155846.0,0.41,1184914.0,0.09,-43534829.0,-3.47
247,002320,海峡股份,6.5,-0.61,42262402.0,3.81,41027538.0,3.7,1234864.0,0.11,-6621917.0,-0.6,-35640483.0,-3.22
248,600612,老凤祥,77.78,2.68,42207522.0,3.42,31392386.0,2.55,10815136.0,0.88,-53557689.0,-4.34,11350170.0,0.92
249,688331,荣昌生物,53.04,-5.29,41818872.0,3.66,3179936.0,0.28,38638936.0,3.38,13615572.0,1.19,-55434446.0,-4.85
250,601958,金钼股份,11.19,5.17,41456347.0,1.39,-27090195.0,-0.91,68546542.0,2.29,-11989232.0,-0.4,-29467118.0,-0.99
251,002001,新 和 成,16.74,-4.34,41412892.0,1.88,-32126077.0,-1.46,73538969.0,3.34,4637781.0,0.21,-46050670.0,-2.09
252,601858,中国科传,25.39,-3.24,41258290.0,0.54,90291887.0,1.18,-49033597.0,-0.64,-151191963.0,-1.97,109933642.0,1.43
253,600309,万华化学,80.45,4.09,41255829.0,0.43,-34938377.0,-0.37,76194206.0,0.8,300710900.0,3.16,-341966709.0,-3.6
254,601872,招商轮船,7.71,4.33,41140773.0,1.34,48734071.0,1.59,-7593298.0,-0.25,44524797.0,1.45,-85665574.0,-2.8
255,002399,海普瑞,8.46,-1.97,40984919.0,7.6,-576953.0,-0.11,41561872.0,7.71,17752292.0,3.29,-58737208.0,-10.89
256,002560,通达股份,6.97,9.94,40920883.0,3.81,43216579.0,4.02,-2295696.0,-0.21,-11451346.0,-1.06,-29469537.0,-2.74
257,000908,景峰医药,2.57,8.44,40769502.0,2.37,64685932.0,3.76,-23916430.0,-1.39,-73606234.0,-4.28,32836732.0,1.91
258,600748,上实发展,3.3,1.23,40690125.0,3.64,14407910.0,1.29,26282215.0,2.35,-9672704.0,-0.87,-31017417.0,-2.78
259,688029,南微医学,66.69,-5.27,40662035.0,2.74,10704201.0,0.72,29957834.0,2.02,-13124626.0,-0.88,-27537412.0,-1.86
260,000560,我爱我家,2.14,3.88,39886331.0,1.49,8154494.0,0.3,31731837.0,1.19,-54051345.0,-2.02,14165017.0,0.53
261,600233,圆通速递,15.14,1.47,39860637.0,1.96,40393063.0,1.99,-532426.0,-0.03,-16715796.0,-0.82,-23144840.0,-1.14
262,603527,众源新材,8.91,9.86,39769417.0,2.61,27774383.0,1.82,11995034.0,0.79,38928473.0,2.55,-78697890.0,-5.16
263,002886,沃特股份,17.42,13.86,39723641.0,1.42,69599501.0,2.49,-29875860.0,-1.07,-24442415.0,-0.88,-15281223.0,-0.55
264,600234,科新发展,6.64,29.94,39572375.0,2.86,92177359.0,6.66,-52604984.0,-3.8,-46756802.0,-3.38,7184430.0,0.52
265,301121,紫建电子,34.47,14.71,39434126.0,3.22,53944391.0,4.41,-14510265.0,-1.19,-39089849.0,-3.19,-344277.0,-0.03
266,603375,盛景微,51.22,8.63,39247752.0,1.01,228727833.0,5.89,-189480081.0,-4.88,-68141123.0,-1.75,28893370.0,0.74
267,002995,天地在线,19.94,8.13,39113783.0,1.86,51376770.0,2.45,-12262987.0,-0.58,-29645894.0,-1.41,-9467890.0,-0.45
268,002056,横店东磁,14.42,-3.09,39055340.0,1.96,47428610.0,2.38,-8373270.0,-0.42,5055801.0,0.25,-44111142.0,-2.22
269,603679,华体科技,13.98,25.95,38760520.0,4.41,66590048.0,7.58,-27829528.0,-3.17,-35704825.0,-4.06,-3055691.0,-0.35
270,688027,国盾量子,182.48,42.8,38617158.0,0.58,-23009103.0,-0.35,61626261.0,0.93,37726988.0,0.57,-76344140.0,-1.16
271,301329,信音电子,20.34,14.27,38360223.0,2.72,73313699.0,5.2,-34953476.0,-2.48,-28366290.0,-2.01,-9993934.0,-0.71
272,002126,银轮股份,18.24,0.61,38336223.0,1.5,-852310.0,-0.03,39188533.0,1.53,-98040199.0,-3.83,59703979.0,2.33
273,688316,青云科技-U,39.53,1.33,38266430.0,3.43,16278619.0,1.46,21987811.0,1.97,3020974.0,0.27,-41287402.0,-3.7
274,300807,天迈科技,30.07,25.34,37996460.0,1.61,65165451.0,2.77,-27168991.0,-1.15,-38448435.0,-1.63,451971.0,0.02
275,688630,芯碁微装,65.04,-5.12,37895649.0,3.34,-4386509.0,-0.39,42282158.0,3.72,-18967474.0,-1.67,-18928174.0,-1.67
276,000881,中广核技,6.62,7.99,37487214.0,2.33,37549403.0,2.33,-62189.0,0.0,-1076754.0,-0.07,-36410462.0,-2.26
277,600959,江苏有线,3.14,1.62,36971196.0,2.77,25207594.0,1.89,11763602.0,0.88,-28587635.0,-2.14,-8383565.0,-0.63
278,601009,南京银行,9.03,2.27,36743877.0,1.98,-5077740.0,-0.27,41821617.0,2.25,-23872910.0,-1.29,-12870966.0,-0.69
279,301103,何氏眼科,28.5,10.89,36458560.0,3.52,-2271971.0,-0.22,38730531.0,3.74,36774093.0,3.55,-73232649.0,-7.06
280,300887,谱尼测试,12.5,38.89,36257565.0,0.81,-32129342.0,-0.72,68386907.0,1.54,110785656.0,2.49,-147043209.0,-3.3
281,688103,国力股份,36.69,9.23,36234909.0,4.27,20636035.0,2.43,15598874.0,1.84,27855003.0,3.29,-64089909.0,-7.56
282,603388,元成股份,6.88,9.55,36201948.0,1.17,73732272.0,2.37,-37530324.0,-1.21,-31702134.0,-1.02,-4499819.0,-0.14
283,601086,国芳集团,4.92,9.82,35982024.0,1.62,56274118.0,2.54,-20292094.0,-0.92,1055571.0,0.05,-37037594.0,-1.67
284,002919,名臣健康,22.43,-7.16,35865145.0,2.18,8699324.0,0.53,27165821.0,1.65,-14739710.0,-0.9,-21125435.0,-1.29
285,600548,深高速,9.45,5.35,35303312.0,3.98,10581412.0,1.19,24721900.0,2.79,-33540712.0,-3.78,-1762598.0,-0.2
286,603006,联明股份,13.31,32.97,35058976.0,6.77,50984628.0,9.85,-15925652.0,-3.08,-23740342.0,-4.59,-11318633.0,-2.19
287,001324,长青科技,22.09,4.35,35042600.0,2.16,45347576.0,2.8,-10304976.0,-0.64,-74357717.0,-4.59,39315118.0,2.42
288,002354,天娱数科,5.01,3.51,35041581.0,0.47,153526447.0,2.07,-118484866.0,-1.6,-136748720.0,-1.84,101707128.0,1.37
289,002204,大连重工,4.59,6.5,34713556.0,2.06,52077601.0,3.09,-17364045.0,-1.03,-191781.0,-0.01,-34521772.0,-2.05
290,002059,云南旅游,5.22,1.36,34476970.0,5.97,60048641.0,10.39,-25571671.0,-4.43,-20400561.0,-3.53,-14076406.0,-2.44
291,300284,苏交科,5.86,20.08,34454316.0,3.04,14758616.0,1.3,19695700.0,1.74,14644728.0,1.29,-49099042.0,-4.33
292,603813,原尚股份,13.8,18.86,34363563.0,7.45,47329899.0,10.26,-12966336.0,-2.81,-22270359.0,-4.83,-12093201.0,-2.62
293,600380,健康元,10.83,-6.96,34350737.0,2.99,-5904290.0,-0.51,40255027.0,3.51,73865149.0,6.44,-108215885.0,-9.43
294,605289,罗曼股份,33.5,-6.87,34304546.0,3.29,-10243443.0,-0.98,44547989.0,4.27,10549497.0,1.01,-44854043.0,-4.3
295,600208,新湖中宝,2.06,-3.74,34174725.0,3.26,40582894.0,3.87,-6408169.0,-0.61,-5170529.0,-0.49,-29004198.0,-2.77
296,600281,华阳新材,3.55,3.2,34120890.0,4.18,39286043.0,4.81,-5165153.0,-0.63,-28945172.0,-3.54,-5175717.0,-0.63
297,600189,泉阳泉,9.15,4.1,34069991.0,1.79,7807848.0,0.41,26262143.0,1.38,12882222.0,0.68,-46952216.0,-2.47
298,688387,信科移动-U,6.67,0.76,33793860.0,2.84,10118175.0,0.85,23675685.0,1.99,58917264.0,4.95,-92711122.0,-7.79
299,688800,瑞可达,30.1,-1.63,33748612.0,3.72,7147747.0,0.79,26600865.0,2.93,42017090.0,4.63,-75765702.0,-8.35
300,600011,华能国际,9.15,0.11,33736548.0,0.83,-61095118.0,-1.5,94831666.0,2.33,-8474518.0,-0.21,-25262032.0,-0.62
301,000833,粤桂股份,5.52,10.18,33659980.0,6.54,33106633.0,6.43,553347.0,0.11,-10431219.0,-2.03,-23228757.0,-4.51
302,002214,大立科技,14.93,10.35,33563132.0,2.69,7036792.0,0.56,26526340.0,2.13,16561614.0,1.33,-50124743.0,-4.02
303,600373,中文传媒,15.39,-5.52,33508402.0,0.92,-20785793.0,-0.57,54294195.0,1.5,-16797647.0,-0.46,-16710752.0,-0.46
304,301327,华宝新能,62.15,6.7,33442528.0,4.17,1486384.0,0.19,31956144.0,3.98,30497030.0,3.8,-63939559.0,-7.97
305,688503,聚和材料,57.62,-6.0,33408842.0,2.42,75485328.0,5.47,-42076486.0,-3.05,-25489711.0,-1.85,-7919132.0,-0.57
306,300498,温氏股份,18.54,1.92,33407169.0,0.45,51312212.0,0.69,-17905043.0,-0.24,-144943063.0,-1.95,111535917.0,1.5
307,688700,东威科技,35.68,-7.37,33314102.0,2.05,7403211.0,0.46,25910891.0,1.59,-9054184.0,-0.56,-24259912.0,-1.49
308,300192,科德教育,10.89,8.04,33260468.0,1.27,23608964.0,0.9,9651504.0,0.37,-8145918.0,-0.31,-25114548.0,-0.96
309,300168,万达信息,6.65,-3.06,33164954.0,1.85,-1550412.0,-0.09,34715366.0,1.93,-4663082.0,-0.26,-28501865.0,-1.59
310,301060,兰卫医学,12.0,15.83,33089747.0,1.37,63104309.0,2.62,-30014562.0,-1.24,1877303.0,0.08,-34967047.0,-1.45
311,688083,中望软件,75.96,-3.85,33063193.0,1.9,11177696.0,0.64,21885497.0,1.26,58751208.0,3.37,-91814396.0,-5.27
312,300251,光线传媒,10.33,9.2,33011482.0,0.71,-7211728.0,-0.16,40223210.0,0.87,70727904.0,1.53,-103739379.0,-2.24
313,688443,智翔金泰-U,40.35,0.17,32955329.0,5.6,38358097.0,6.52,-5402768.0,-0.92,-14334904.0,-2.44,-18620423.0,-3.17
314,600690,海尔智家,25.08,2.7,32841950.0,0.39,-40060179.0,-0.47,72902129.0,0.86,313518755.0,3.7,-346360681.0,-4.08
315,688516,奥特维,105.39,0.09,32593972.0,1.36,-6499078.0,-0.27,39093050.0,1.63,-103193342.0,-4.32,70599368.0,2.95
316,688661,和林微纳,37.7,-0.53,32522957.0,2.32,30795988.0,2.19,1726969.0,0.12,4327368.0,0.31,-36850322.0,-2.63
317,600126,杭钢股份,5.5,7.42,32491637.0,0.95,-47956702.0,-1.4,80448339.0,2.34,118667256.0,3.45,-151158895.0,-4.4
318,688522,纳睿雷达,56.45,33.2,32483173.0,1.31,133771834.0,5.39,-101288661.0,-4.08,-38681250.0,-1.56,6198083.0,0.25
319,600322,津投城开,1.91,5.52,32482102.0,5.12,9285838.0,1.46,23196264.0,3.66,-12507759.0,-1.97,-19974341.0,-3.15
320,300151,昌红科技,15.27,-6.83,32473631.0,4.05,11464690.0,1.43,21008941.0,2.62,-1511329.0,-0.19,-30962300.0,-3.86
321,688200,华峰测控,104.49,8.3,32446371.0,1.34,-55922677.0,-2.31,88369048.0,3.65,24023045.0,0.99,-56469419.0,-2.33
322,601600,中国铝业,7.11,9.89,32393612.0,0.28,-55409203.0,-0.47,87802815.0,0.75,119204345.0,1.01,-151597876.0,-1.29
323,688648,中邮科技,26.93,11.65,32041598.0,3.52,18962228.0,2.08,13079370.0,1.44,-24747951.0,-2.72,-7293642.0,-0.8
324,688052,纳芯微,94.11,-9.02,31983559.0,1.29,-7956354.0,-0.32,39939913.0,1.61,15722242.0,0.63,-47705807.0,-1.92
325,002607,中公教育,2.99,-2.61,31748177.0,0.38,74904446.0,0.89,-43156269.0,-0.51,-184100203.0,-2.19,152352003.0,1.81
326,300652,雷迪克,23.5,14.97,31701000.0,5.75,10630906.0,1.93,21070094.0,3.82,11207752.0,2.03,-42908752.0,-7.78
327,300497,富祥药业,9.36,9.86,31563917.0,4.64,1449625.0,0.21,30114292.0,4.43,9720467.0,1.43,-41284378.0,-6.07
328,688391,钜泉科技,46.53,5.94,31300150.0,6.62,10958665.0,2.32,20341485.0,4.3,-1576055.0,-0.33,-29724094.0,-6.28
329,002798,帝欧家居,4.94,13.82,31264453.0,3.47,16802710.0,1.87,14461743.0,1.61,38512936.0,4.28,-69777392.0,-7.75
330,603167,渤海轮渡,8.29,-6.33,31263311.0,4.37,-3390952.0,-0.47,34654263.0,4.85,-39415911.0,-5.51,8152600.0,1.14
331,688596,正帆科技,36.85,-3.18,31211298.0,2.38,19364010.0,1.48,11847288.0,0.91,18525629.0,1.42,-49736924.0,-3.8
332,000677,恒天海龙,3.04,16.48,31210781.0,1.79,41468632.0,2.38,-10257851.0,-0.59,-6858409.0,-0.39,-24352371.0,-1.4
333,600565,迪马股份,1.36,2.26,31051685.0,2.0,57569067.0,3.7,-26517382.0,-1.71,-31136393.0,-2.0,84709.0,0.01
334,600195,中牧股份,9.34,-0.74,31005906.0,2.5,-12586788.0,-1.02,43592694.0,3.52,-9305047.0,-0.75,-21700858.0,-1.75
335,301093,华兰股份,25.4,-5.68,30931942.0,6.6,-1907552.0,-0.41,32839494.0,7.01,-7112437.0,-1.52,-23819504.0,-5.09
336,000598,兴蓉环境,6.21,-1.9,30700314.0,2.51,-16391390.0,-1.34,47091704.0,3.85,36709554.0,3.0,-67409864.0,-5.52
337,000960,锡业股份,14.44,-1.5,30638984.0,0.51,-47876058.0,-0.8,78515042.0,1.32,-32066026.0,-0.54,1427035.0,0.02
338,300409,道氏技术,9.56,1.7,30601666.0,4.04,6360491.0,0.84,24241175.0,3.2,-10399332.0,-1.37,-20202334.0,-2.66
339,600502,安徽建工,4.83,3.21,30523029.0,2.03,1850436.0,0.12,28672593.0,1.9,22046752.0,1.46,-52569783.0,-3.49
340,000712,锦龙股份,11.91,-2.7,30498022.0,0.94,85656018.0,2.65,-55157996.0,-1.71,-48597867.0,-1.5,18099846.0,0.56
341,603004,鼎龙科技,22.92,5.43,30339483.0,1.07,49030884.0,1.74,-18691401.0,-0.66,17502801.0,0.62,-47842284.0,-1.69
342,002416,爱施德,11.42,12.73,30133924.0,1.16,-49067211.0,-1.89,79201135.0,3.05,-31307516.0,-1.21,1173591.0,0.05
343,688383,新益昌,68.99,-5.84,29947727.0,4.99,31996970.0,5.33,-2049243.0,-0.34,-6565194.0,-1.09,-23382535.0,-3.89
344,603496,恒为科技,30.1,0.67,29858611.0,0.28,132200465.0,1.25,-102341854.0,-0.97,-139120616.0,-1.32,109261986.0,1.03
345,603933,睿能科技,15.4,-2.65,29831387.0,1.36,81063885.0,3.69,-51232498.0,-2.33,-92971777.0,-4.23,63140391.0,2.87
346,688100,威胜信息,34.7,-1.59,29798066.0,2.92,21560232.0,2.11,8237834.0,0.81,40292756.0,3.95,-70090821.0,-6.87
347,600166,福田汽车,2.73,-1.44,29638672.0,0.91,39881608.0,1.22,-10242936.0,-0.31,-49207739.0,-1.5,19569069.0,0.6
348,688105,诺唯赞,22.82,-7.12,29311604.0,7.79,9501804.0,2.52,19809800.0,5.26,8808189.0,2.34,-38119799.0,-10.13
349,601077,渝农商行,4.65,4.73,29144776.0,0.9,-51063250.0,-1.58,80208026.0,2.49,24909895.0,0.77,-54054670.0,-1.68
350,600909,华安证券,4.55,-2.78,29079577.0,2.05,29717489.0,2.09,-637912.0,-0.04,22158120.0,1.56,-51237703.0,-3.61
351,300965,恒宇信通,40.63,14.97,28979997.0,4.19,42966088.0,6.21,-13986091.0,-2.02,-23818832.0,-3.45,-5161162.0,-0.75
352,603970,中农立华,17.65,0.51,28923602.0,3.84,25150197.0,3.34,3773405.0,0.5,-3157735.0,-0.42,-25765867.0,-3.42
353,688698,伟创电气,27.2,-14.36,28920057.0,2.71,20534991.0,1.92,8385066.0,0.79,-13378341.0,-1.25,-15541719.0,-1.46
354,603843,正平股份,2.76,12.2,28822927.0,4.61,16379160.0,2.62,12443767.0,1.99,18843828.0,3.01,-47666754.0,-7.62
355,300681,英搏尔,17.41,17.95,28727051.0,1.1,-43376665.0,-1.67,72103716.0,2.77,46756988.0,1.8,-75484038.0,-2.9
356,688282,理工导航,27.8,19.83,28679972.0,4.07,-2807110.0,-0.4,31487082.0,4.47,3091082.0,0.44,-31771053.0,-4.51
357,688667,菱电电控,54.71,1.22,28587041.0,6.23,5209211.0,1.14,23377830.0,5.09,10307823.0,2.25,-38894863.0,-8.48
358,605378,野马电池,23.35,10.25,28351598.0,2.26,50875956.0,4.06,-22524358.0,-1.8,-38024487.0,-3.03,9672886.0,0.77
359,601965,中国汽研,18.94,4.64,28339366.0,2.11,-14618272.0,-1.09,42957638.0,3.2,-35679193.0,-2.66,7339826.0,0.55
360,301228,实朴检测,14.7,25.75,28276986.0,2.09,46688024.0,3.45,-18411038.0,-1.36,28215526.0,2.09,-56492508.0,-4.18
361,300871,回盛生物,12.4,17.87,28270793.0,5.39,1375972.0,0.26,26894821.0,5.12,6517461.0,1.24,-34788255.0,-6.63
362,000878,云南铜业,12.99,8.34,28260042.0,0.23,-16867997.0,-0.13,45128039.0,0.36,15989832.0,0.13,-44249837.0,-0.35
363,300679,电连技术,39.25,1.6,28099476.0,1.12,23937812.0,0.96,4161664.0,0.17,829250.0,0.03,-28928728.0,-1.16
364,000876,新 希 望,9.37,5.04,28066836.0,0.85,-21799196.0,-0.66,49866032.0,1.51,39828926.0,1.21,-67895759.0,-2.05
365,603068,博通集成,23.99,10.3,28001457.0,2.54,10203013.0,0.92,17798444.0,1.61,33750781.0,3.06,-61752234.0,-5.59
366,603198,迎驾贡酒,65.2,-3.69,27956295.0,1.31,24774086.0,1.16,3182209.0,0.15,-24643593.0,-1.16,-3312702.0,-0.16
367,603387,基蛋生物,9.1,1.11,27953972.0,4.63,-2586855.0,-0.43,30540827.0,5.06,15222860.0,2.52,-43176829.0,-7.15
368,688608,恒玄科技,101.89,-7.16,27892041.0,2.06,6678462.0,0.49,21213579.0,1.57,50953313.0,3.76,-78845353.0,-5.82
369,002966,苏州银行,7.13,2.59,27891188.0,1.53,-13991581.0,-0.77,41882769.0,2.3,2960591.0,0.16,-30851780.0,-1.69
370,688369,致远互联,22.68,-3.16,27624407.0,1.96,7693412.0,0.54,19930995.0,1.41,33149226.0,2.35,-60773634.0,-4.3
371,000639,西王食品,3.31,3.44,27487740.0,5.33,924563.0,0.18,26563177.0,5.15,-40671633.0,-7.89,13183895.0,2.56
372,603298,杭叉集团,26.6,-3.45,27324766.0,1.43,10338431.0,0.54,16986335.0,0.89,-14494347.0,-0.76,-12830419.0,-0.67
373,002413,雷科防务,4.68,7.34,27302755.0,1.36,64523268.0,3.23,-37220513.0,-1.86,-33472713.0,-1.67,6169961.0,0.31
374,002349,精华制药,7.9,1.41,27251471.0,1.27,96365303.0,4.49,-69113832.0,-3.22,-44141502.0,-2.06,16890035.0,0.79
375,600572,康恩贝,4.81,-2.63,27200451.0,2.04,6211754.0,0.47,20988697.0,1.57,-15054972.0,-1.13,-12145472.0,-0.91
376,603297,永新光学,80.75,2.47,27000162.0,3.82,10895191.0,1.54,16104971.0,2.28,14737720.0,2.09,-41737877.0,-5.91
377,001222,源飞宠物,13.45,13.69,26890758.0,6.86,6976459.0,1.78,19914299.0,5.08,-11269448.0,-2.88,-15621309.0,-3.99
