序号,代码,名称,最新价,5日涨跌幅,5日主力净流入-净额,5日主力净流入-净占比,5日超大单净流入-净额,5日超大单净流入-净占比,5日大单净流入-净额,5日大单净流入-净占比,5日中单净流入-净额,5日中单净流入-净占比,5日小单净流入-净额,5日小单净流入-净占比
4282,002812,恩捷股份,40.76,-8.86,-48655356.0,-1.09,-60110519.0,-1.35,11455163.0,0.26,-6625167.0,-0.15,55280542.0,1.24
4283,000061,农 产 品,5.86,-6.98,-48655924.0,-17.06,-1431060.0,-0.5,-47224864.0,-16.55,14791798.0,5.18,33864128.0,11.87
4284,301039,中集车辆,9.28,-8.12,-48708065.0,-5.75,-19902287.0,-2.35,-28805778.0,-3.4,27003027.0,3.19,21705041.0,2.56
4285,603027,千禾味业,16.89,-2.71,-48720483.0,-4.26,-45933024.0,-4.02,-2787459.0,-0.24,33789512.0,2.96,14930971.0,1.31
4286,002284,亚太股份,7.53,-4.8,-48721728.0,-10.47,-11340976.0,-2.44,-37380752.0,-8.04,-653271.0,-0.14,49375001.0,10.62
4287,300346,南大光电,25.38,-3.5,-48726464.0,-1.84,21558901.0,0.82,-70285365.0,-2.66,-38414477.0,-1.45,87140943.0,3.3
4288,688365,光云科技,8.39,-11.87,-48796036.0,-6.18,-17249283.0,-2.19,-31546753.0,-4.0,15660682.0,1.98,33135353.0,4.2
4289,000429,粤高速Ａ,9.82,2.29,-48813026.0,-10.37,2926892.0,0.62,-51739918.0,-10.99,26865400.0,5.71,21947626.0,4.66
4290,603069,海汽集团,18.05,-3.42,-48829211.0,-6.04,-20154671.0,-2.49,-28674540.0,-3.55,5475393.0,0.68,43353816.0,5.37
4291,300607,拓斯达,13.22,-6.17,-48881176.0,-9.04,-1250253.0,-0.23,-47630923.0,-8.81,-22160998.0,-4.1,71042177.0,13.14
4292,300374,中铁装配,14.17,-8.64,-49031175.0,-5.28,-16263444.0,-1.75,-32767731.0,-3.53,-10907234.0,-1.18,59938410.0,6.46
4293,002410,广联达,11.71,-14.15,-49075486.0,-2.09,-14211225.0,-0.61,-34864261.0,-1.49,-66178228.0,-2.82,115253716.0,4.91
4294,300806,斯迪克,9.08,-12.02,-49088032.0,-11.99,-12025906.0,-2.94,-37062126.0,-9.05,3177210.0,0.78,45910822.0,11.22
4295,603477,巨星农牧,34.35,-7.06,-49116056.0,-3.96,-69556565.0,-5.61,20440509.0,1.65,26413587.0,2.13,22702471.0,1.83
4296,300609,汇纳科技,20.21,-11.71,-49120309.0,-3.57,-20009674.0,-1.46,-29110635.0,-2.12,2868501.0,0.21,46251808.0,3.37
4297,600016,民生银行,4.06,2.53,-49188013.0,-2.3,21212260.0,0.99,-70400273.0,-3.29,12529465.0,0.59,36658549.0,1.71
4298,603360,百傲化学,13.51,-3.29,-49213292.0,-5.69,-12958010.0,-1.5,-36255282.0,-4.19,-31599902.0,-3.65,80813193.0,9.34
4299,603189,网达软件,13.54,-11.96,-49226271.0,-3.94,-25428894.0,-2.04,-23797377.0,-1.9,-36194411.0,-2.9,85420681.0,6.84
4300,300299,富春股份,4.99,-6.38,-49291177.0,-6.44,-22622255.0,-2.96,-26668922.0,-3.49,-10208221.0,-1.33,59499401.0,7.78
4301,300467,迅游科技,13.53,-8.58,-49294327.0,-9.85,-3909261.0,-0.78,-45385066.0,-9.07,3445601.0,0.69,45848727.0,9.16
4302,002300,太阳电缆,6.32,-7.6,-49312198.0,-16.09,-35723077.0,-11.65,-13589121.0,-4.43,15371671.0,5.01,33940530.0,11.07
4303,002249,大洋电机,4.99,-3.85,-49314319.0,-8.86,-20558386.0,-3.69,-28755933.0,-5.16,10854434.0,1.95,38459887.0,6.91
4304,600805,悦达投资,4.12,-7.83,-49488643.0,-18.95,-7997002.0,-3.06,-41491641.0,-15.88,2554609.0,0.98,46934033.0,17.97
4305,688668,鼎通科技,57.16,-4.7,-49708930.0,-1.18,41060600.0,0.97,-90769530.0,-2.15,101614083.0,2.41,-51905160.0,-1.23
4306,600875,东方电气,15.45,-2.83,-49854483.0,-3.83,-22673486.0,-1.74,-27180997.0,-2.09,-4431862.0,-0.34,54286342.0,4.17
4307,300037,新宙邦,34.0,-13.27,-49953771.0,-1.89,-6999563.0,-0.26,-42954208.0,-1.62,26618339.0,1.0,23335449.0,0.88
4308,300079,数码视讯,4.95,-8.16,-49962782.0,-4.42,-7438526.0,-0.66,-42524256.0,-3.76,-7125137.0,-0.63,57087918.0,5.05
4309,603810,丰山集团,14.39,28.14,-49984822.0,-4.75,5433135.0,0.52,-55417957.0,-5.26,5272088.0,0.5,44712735.0,4.24
4310,600100,同方股份,6.52,-6.72,-50032450.0,-1.46,-87165542.0,-2.55,37133092.0,1.09,40032855.0,1.17,9999613.0,0.29
4311,300027,华谊兄弟,2.24,-9.31,-50186051.0,-4.95,0.0,0.0,-50186051.0,-4.95,-4043611.0,-0.4,54229664.0,5.35
4312,601020,华钰矿业,8.22,-5.73,-50198173.0,-7.55,-34836475.0,-5.24,-15361698.0,-2.31,17930180.0,2.7,32267996.0,4.85
4313,688182,灿勤科技,14.07,-11.23,-50225895.0,-10.92,-12905354.0,-2.81,-37320541.0,-8.11,-5829935.0,-1.27,56055830.0,12.19
4314,301007,德迈仕,14.39,-2.77,-50369951.0,-4.09,-7019402.0,-0.57,-43350549.0,-3.52,-4489807.0,-0.36,54859760.0,4.45
4315,300158,振东制药,4.81,-8.03,-50439240.0,-10.87,-17280804.0,-3.72,-33158436.0,-7.14,5429056.0,1.17,45010187.0,9.7
4316,301588,美新科技,28.94,-5.92,-50469052.0,-5.38,-20408553.0,-2.17,-30060499.0,-3.2,-3122874.0,-0.33,53591929.0,5.71
4317,600996,贵广网络,7.51,-10.17,-50579442.0,-8.21,-20533452.0,-3.33,-30045990.0,-4.88,2728865.0,0.44,47850580.0,7.76
4318,000961,中南建设,1.02,-8.11,-50736732.0,-9.07,-42151395.0,-7.53,-8585337.0,-1.53,31816180.0,5.69,18920554.0,3.38
4319,300405,科隆股份,5.03,-13.13,-50879925.0,-9.14,-20558859.0,-3.69,-30321066.0,-5.45,1757033.0,0.32,49122892.0,8.83
4320,300507,苏奥传感,5.46,-5.7,-50951808.0,-8.92,-39669894.0,-6.95,-11281914.0,-1.98,-833785.0,-0.15,51785590.0,9.07
4321,002725,跃岭股份,9.77,-6.6,-50954396.0,-3.31,65924944.0,4.29,-116879340.0,-7.6,-24848626.0,-1.62,75803023.0,4.93
4322,002211,宏达新材,3.81,-19.62,-50977355.0,-4.05,2394640.0,0.19,-53371995.0,-4.24,-24632609.0,-1.96,75609963.0,6.01
4323,002215,诺 普 信,9.12,-6.08,-51012336.0,-3.25,-19783741.0,-1.26,-31228595.0,-1.99,59404441.0,3.79,-8392101.0,-0.54
4324,603109,神驰机电,16.97,-5.88,-51050300.0,-8.66,-13118383.0,-2.22,-37931917.0,-6.43,-1295567.0,-0.22,52345866.0,8.88
4325,603860,中公高科,27.0,-8.54,-51087720.0,-13.25,-23853646.0,-6.19,-27234074.0,-7.07,-4002861.0,-1.04,55090581.0,14.29
4326,000922,佳电股份,11.69,-1.02,-51119072.0,-4.08,-14495028.0,-1.16,-36624044.0,-2.93,32013180.0,2.56,19105896.0,1.53
4327,301337,亚华电子,35.26,-16.45,-51192664.0,-6.22,5584579.0,0.68,-56777243.0,-6.9,-21611416.0,-2.63,72804081.0,8.85
4328,600353,旭光电子,6.92,-11.73,-51222383.0,-8.62,-33496540.0,-5.63,-17725843.0,-2.98,1020404.0,0.17,50201980.0,8.44
4329,300375,鹏翎股份,5.15,1.38,-51340244.0,-2.3,-9891613.0,-0.44,-41448631.0,-1.85,5629440.0,0.25,45710804.0,2.04
4330,301013,利和兴,13.65,-5.21,-51434853.0,-2.13,-62594881.0,-2.59,11160028.0,0.46,7202969.0,0.3,44231886.0,1.83
4331,688515,裕太微-U,75.79,-10.41,-51461453.0,-6.27,-26719039.0,-3.25,-24742414.0,-3.01,26834810.0,3.27,24626642.0,3.0
4332,002424,贵州百灵,7.42,-4.5,-51538233.0,-8.94,-9603748.0,-1.67,-41934485.0,-7.27,2396628.0,0.42,49141605.0,8.52
4333,603738,泰晶科技,13.83,-7.62,-51546634.0,-6.87,-27747971.0,-3.7,-23798663.0,-3.17,11471426.0,1.53,40075209.0,5.34
4334,002449,国星光电,7.21,-5.87,-51589069.0,-10.33,-43188010.0,-8.65,-8401059.0,-1.68,8841703.0,1.77,42747368.0,8.56
4335,300723,一品红,25.86,-1.3,-51622539.0,-7.25,-8151178.0,-1.14,-43471361.0,-6.1,-26747899.0,-3.76,78370438.0,11.0
4336,000887,中鼎股份,11.34,-3.74,-51624597.0,-5.59,-20503877.0,-2.22,-31120720.0,-3.37,8324559.0,0.9,43300038.0,4.69
4337,600609,金杯汽车,4.34,-5.24,-51770988.0,-14.77,-11290816.0,-3.22,-40480172.0,-11.55,2312256.0,0.66,49458732.0,14.11
4338,300036,超图软件,17.69,-0.34,-51954686.0,-1.88,-29082797.0,-1.05,-22871889.0,-0.83,54581847.0,1.97,-2627146.0,-0.1
4339,600836,上海易连,2.88,-13.25,-51975436.0,-10.05,-20745713.0,-4.01,-31229723.0,-6.04,4134855.0,0.8,47840583.0,9.25
4340,002847,盐津铺子,76.1,13.14,-52012657.0,-5.46,-17311400.0,-1.82,-34701257.0,-3.64,13690392.0,1.44,38322266.0,4.02
4341,000524,岭南控股,9.33,-0.21,-52036260.0,-6.15,-4926506.0,-0.58,-47109754.0,-5.57,19189406.0,2.27,32846852.0,3.88
4342,600989,宝丰能源,15.67,0.45,-52037019.0,-3.93,-68887587.0,-5.2,16850568.0,1.27,-72225619.0,-5.45,124262638.0,9.37
4343,002101,广东鸿图,12.87,-8.66,-52112922.0,-9.32,-22124951.0,-3.96,-29987971.0,-5.36,-9942000.0,-1.78,62054923.0,11.1
4344,600593,大连圣亚,24.44,3.17,-52152334.0,-2.71,-21119469.0,-1.1,-31032865.0,-1.61,-19894002.0,-1.03,72046338.0,3.74
4345,600272,开开实业,10.48,-11.34,-52293147.0,-6.88,-19499356.0,-2.57,-32793791.0,-4.31,-23776185.0,-3.13,76069335.0,10.01
4346,688320,禾川科技,29.13,-12.52,-52331461.0,-8.77,-18228385.0,-3.05,-34103076.0,-5.72,13939273.0,2.34,38392187.0,6.43
4347,300083,创世纪,7.13,22.72,-52339052.0,-0.96,32691814.0,0.6,-85030866.0,-1.57,100051915.0,1.84,-47712874.0,-0.88
4348,603261,立航科技,39.67,-19.06,-52371822.0,-2.85,-2509389.0,-0.14,-49862433.0,-2.72,-53532741.0,-2.92,105904562.0,5.77
4349,002635,安洁科技,14.05,-3.5,-52375183.0,-8.09,-9851059.0,-1.52,-42524124.0,-6.57,17085863.0,2.64,35289324.0,5.45
4350,000963,华东医药,30.72,-6.63,-52451659.0,-3.47,-33537922.0,-2.22,-18913737.0,-1.25,-7354637.0,-0.49,59806298.0,3.96
4351,603160,汇顶科技,58.15,-7.92,-52494769.0,-4.36,-19460945.0,-1.62,-33033824.0,-2.74,-30882740.0,-2.56,83377510.0,6.92
4352,300900,广联航空,29.18,1.35,-52527282.0,-2.57,15264859.0,0.75,-67792141.0,-3.31,-38798160.0,-1.9,91325448.0,4.46
4353,000892,欢瑞世纪,3.29,-11.32,-52537766.0,-7.1,-26728077.0,-3.61,-25809689.0,-3.49,-8688839.0,-1.17,61226606.0,8.27
4354,603979,金诚信,52.5,5.46,-52546385.0,-4.58,-33494184.0,-2.92,-19052201.0,-1.66,14566017.0,1.27,37980370.0,3.31
4355,300032,金龙机电,4.15,-11.13,-52618352.0,-12.45,-6147486.0,-1.45,-46470866.0,-11.0,-787113.0,-0.19,53405465.0,12.64
4356,600439,瑞贝卡,2.73,-8.39,-52799352.0,-6.8,-32427483.0,-4.18,-20371869.0,-2.62,7324280.0,0.94,45475072.0,5.86
4357,603716,塞力医疗,8.07,-23.29,-52863676.0,-3.66,-2023544.0,-0.14,-50840132.0,-3.52,-5731146.0,-0.4,58594822.0,4.05
4358,002821,凯莱英,89.3,-7.21,-52864455.0,-3.53,-20175324.0,-1.35,-32689131.0,-2.19,-5132537.0,-0.34,57996995.0,3.88
4359,600582,天地科技,6.8,-0.73,-52977986.0,-6.0,-19809540.0,-2.24,-33168446.0,-3.76,92720978.0,10.5,-39742989.0,-4.5
4360,688071,华依科技,34.55,-5.86,-53054246.0,-11.14,-16194837.0,-3.4,-36859409.0,-7.74,27114774.0,5.69,25939471.0,5.45
4361,000048,京基智农,17.15,-7.89,-53073403.0,-7.12,-27400540.0,-3.68,-25672863.0,-3.45,14645778.0,1.97,38427628.0,5.16
4362,300350,华鹏飞,5.5,1.66,-53087073.0,-4.7,-4787218.0,-0.42,-48299855.0,-4.28,25717374.0,2.28,27369699.0,2.42
4363,000595,宝塔实业,4.76,-9.68,-53097967.0,-8.51,-24995984.0,-4.01,-28101983.0,-4.5,3258491.0,0.52,49839475.0,7.99
4364,688518,联赢激光,13.95,-12.48,-53113174.0,-7.0,-20066813.0,-2.65,-33046361.0,-4.36,40531648.0,5.35,12581526.0,1.66
4365,300175,朗源股份,5.43,0.18,-53181510.0,-6.14,-45197872.0,-5.22,-7983638.0,-0.92,20732902.0,2.4,32448610.0,3.75
4366,002334,英威腾,7.97,-6.57,-53210814.0,-6.17,-7085169.0,-0.82,-46125645.0,-5.35,-21557947.0,-2.5,74768764.0,8.67
4367,688311,盟升电子,29.42,-12.83,-53236190.0,-7.13,-11479326.0,-1.54,-41756864.0,-5.59,8829122.0,1.18,44407070.0,5.94
4368,603028,赛福天,8.42,-10.81,-53271889.0,-15.92,-16227551.0,-4.85,-37044338.0,-11.07,290671.0,0.09,52981221.0,15.83
4369,688120,华海清科,176.02,-8.57,-53336671.0,-4.66,-25982371.0,-2.27,-27354300.0,-2.39,34070394.0,2.98,19266279.0,1.68
4370,300003,乐普医疗,13.8,-6.57,-53347276.0,-6.04,-13524179.0,-1.53,-39823097.0,-4.51,18400982.0,2.08,34946295.0,3.96
4371,002299,圣农发展,15.53,-6.95,-53396108.0,-6.09,-28324951.0,-3.23,-25071157.0,-2.86,62441401.0,7.12,-9045290.0,-1.03
4372,603729,龙韵股份,29.7,21.47,-53487752.0,-1.64,-24338323.0,-0.75,-29149429.0,-0.89,-41736056.0,-1.28,95223807.0,2.92
4373,300159,新研股份,2.19,-6.81,-53508503.0,-10.57,0.0,0.0,-53508503.0,-10.57,1349103.0,0.27,52159402.0,10.3
4374,002938,鹏鼎控股,23.62,-3.0,-53542749.0,-2.19,-81151156.0,-3.31,27608407.0,1.13,-25653441.0,-1.05,79196192.0,3.23
4375,300949,奥雅股份,43.95,-13.18,-53635235.0,-7.09,271225.0,0.04,-53906460.0,-7.13,1038504.0,0.14,52596731.0,6.95
4376,301313,凡拓数创,26.75,-9.08,-53643408.0,-4.08,806781.0,0.06,-54450189.0,-4.15,-9760656.0,-0.74,63404062.0,4.83
4377,300531,优博讯,11.32,-10.8,-53685732.0,-11.41,-18808578.0,-4.0,-34877154.0,-7.41,-9457326.0,-2.01,63143061.0,13.42
4378,002312,川发龙蟒,6.59,-7.57,-53764445.0,-11.63,-38241014.0,-8.27,-15523431.0,-3.36,4290681.0,0.93,49473766.0,10.7
4379,300788,中信出版,30.15,-11.92,-53801546.0,-2.94,-22094213.0,-1.21,-31707333.0,-1.73,16488497.0,0.9,37313049.0,2.04
4380,002395,双象股份,12.92,-12.76,-53861736.0,-6.47,-8044410.0,-0.97,-45817326.0,-5.5,-14499343.0,-1.74,68361080.0,8.21
4381,301526,国际复材,4.4,-7.56,-53870061.0,-5.42,-7941842.0,-0.8,-45928219.0,-4.62,7173162.0,0.72,46696901.0,4.7
4382,002152,广电运通,11.99,-4.16,-53913839.0,-4.09,-17687246.0,-1.34,-36226593.0,-2.75,53915083.0,4.09,-1244.0,0.0
4383,001287,中电港,18.23,-12.06,-53960506.0,-6.27,-24166402.0,-2.81,-29794104.0,-3.46,-30843634.0,-3.59,84804138.0,9.86
4384,605167,利柏特,9.25,-12.57,-53998404.0,-6.62,-19306473.0,-2.37,-34691931.0,-4.25,-16429411.0,-2.01,70427814.0,8.63
4385,300203,聚光科技,12.88,-14.19,-54021478.0,-7.41,-53061838.0,-7.27,-959640.0,-0.13,42441869.0,5.82,11579614.0,1.59
4386,000657,中钨高新,10.01,-7.14,-54048129.0,-4.16,-35339104.0,-2.72,-18709025.0,-1.44,-69099757.0,-5.31,123147886.0,9.47
4387,300319,麦捷科技,7.95,-7.23,-54146874.0,-8.2,-14457678.0,-2.19,-39689196.0,-6.01,6107813.0,0.92,48039061.0,7.27
4388,300939,秋田微,30.35,-12.89,-54327627.0,-7.79,-9338548.0,-1.34,-44989079.0,-6.45,-9993367.0,-1.43,64320994.0,9.22
4389,000721,西安饮食,9.03,-7.38,-54353500.0,-6.78,-6218479.0,-0.78,-48135021.0,-6.0,-10062785.0,-1.25,64416286.0,8.03
4390,603078,江化微,13.0,-8.26,-54387776.0,-10.76,-18757670.0,-3.71,-35630106.0,-7.05,-16175601.0,-3.2,70563381.0,13.96
4391,600171,上海贝岭,12.35,-9.52,-54423085.0,-9.09,-10041957.0,-1.68,-44381128.0,-7.41,-1034726.0,-0.17,55457813.0,9.26
4392,300471,厚普股份,10.74,-11.82,-54443783.0,-6.28,-1917697.0,-0.22,-52526086.0,-6.06,5591784.0,0.64,48851996.0,5.63
4393,600816,建元信托,2.73,-3.87,-54488305.0,-16.91,-27526892.0,-8.54,-26961413.0,-8.37,4932768.0,1.53,49555540.0,15.38
4394,000987,越秀资本,5.57,-7.93,-54489462.0,-8.92,-27292258.0,-4.47,-27197204.0,-4.45,32133082.0,5.26,22356378.0,3.66
4395,603089,正裕工业,9.56,-5.16,-54701833.0,-15.28,-29646750.0,-8.28,-25055083.0,-7.0,1322195.0,0.37,53379638.0,14.91
4396,002036,联创电子,7.75,-6.85,-54727171.0,-4.38,22009.0,0.0,-54749180.0,-4.38,-16664885.0,-1.33,71392056.0,5.72
4397,300264,佳创视讯,5.76,-13.25,-54731198.0,-6.53,-2237222.0,-0.27,-52493976.0,-6.26,-16485089.0,-1.97,71216289.0,8.5
4398,301538,骏鼎达,81.37,-18.61,-54836472.0,-3.5,-7210064.0,-0.46,-47626408.0,-3.04,-25179796.0,-1.61,80016270.0,5.11
4399,600718,东软集团,8.51,-6.48,-54862277.0,-9.04,-23579078.0,-3.88,-31283199.0,-5.15,32364386.0,5.33,22497891.0,3.71
4400,300540,蜀道装备,23.35,-12.68,-55057384.0,-10.37,-8059746.0,-1.52,-46997638.0,-8.85,5595912.0,1.05,49461474.0,9.32
4401,002599,盛通股份,6.86,-4.46,-55164146.0,-4.65,12546809.0,1.06,-67710955.0,-5.71,-53207303.0,-4.49,108371448.0,9.14
4402,300925,法本信息,9.93,-8.14,-55306782.0,-7.63,-8550992.0,-1.18,-46755790.0,-6.45,-11249817.0,-1.55,66556600.0,9.19
4403,301398,星源卓镁,57.21,-2.47,-55325350.0,-3.46,-26302218.0,-1.64,-29023132.0,-1.81,-6583869.0,-0.41,61909218.0,3.87
4404,301421,波长光电,45.07,-14.69,-55399883.0,-5.6,-2919380.0,-0.29,-52480503.0,-5.3,-19933746.0,-2.01,75333626.0,7.61
4405,301348,蓝箭电子,33.61,-12.47,-55465161.0,-6.09,-9752355.0,-1.07,-45712806.0,-5.02,-20736636.0,-2.28,76201797.0,8.36
4406,300479,神思电子,17.61,-10.38,-55577753.0,-8.67,-22581698.0,-3.52,-32996055.0,-5.15,-15085008.0,-2.35,70662764.0,11.02
4407,688561,奇安信-U,31.62,-11.33,-55585984.0,-8.81,-48629091.0,-7.71,-6956893.0,-1.1,19408789.0,3.08,36177193.0,5.73
4408,000830,鲁西化工,9.39,-4.57,-55589234.0,-8.13,-4944312.0,-0.72,-50644922.0,-7.41,17448953.0,2.55,38140283.0,5.58
4409,600114,东睦股份,14.4,-4.45,-55600998.0,-3.22,-62349441.0,-3.61,6748443.0,0.39,17969828.0,1.04,37631171.0,2.18
4410,603390,通达电气,7.97,-10.15,-55631094.0,-12.74,-19126348.0,-4.38,-36504746.0,-8.36,-10179072.0,-2.33,65810166.0,15.07
4411,300457,赢合科技,14.9,-11.83,-55681549.0,-3.94,-47833845.0,-3.39,-7847704.0,-0.56,95043963.0,6.73,-39362413.0,-2.79
4412,002822,ST中装,2.47,-13.64,-55805728.0,-11.63,-18647359.0,-3.89,-37158369.0,-7.74,10370851.0,2.16,45434878.0,9.47
4413,300054,鼎龙股份,21.16,-4.08,-55832200.0,-6.54,-22733326.0,-2.66,-33098874.0,-3.88,-8056052.0,-0.94,63888256.0,7.49
4414,603236,移远通信,38.85,-9.78,-55841081.0,-6.49,-34160241.0,-3.97,-21680840.0,-2.52,13700089.0,1.59,42140996.0,4.9
4415,600777,新潮能源,2.52,-3.82,-55926193.0,-4.06,-82975112.0,-6.02,27048919.0,1.96,32624068.0,2.37,23302127.0,1.69
4416,603286,日盈电子,22.3,1.83,-55934542.0,-3.82,11739.0,0.0,-55946281.0,-3.82,-10440274.0,-0.71,66374818.0,4.54
4417,600390,五矿资本,4.67,-6.04,-56049004.0,-7.93,-36472812.0,-5.16,-19576192.0,-2.77,30379228.0,4.3,25669779.0,3.63
4418,600887,伊利股份,27.81,-3.77,-56051927.0,-1.16,-138895236.0,-2.87,82843309.0,1.71,-828326.0,-0.02,56880232.0,1.18
4419,002038,双鹭药业,8.75,-6.22,-56098062.0,-6.75,-23830891.0,-2.87,-32267171.0,-3.88,-1272934.0,-0.15,57370998.0,6.9
4420,688695,中创股份,39.53,-6.79,-56210105.0,-10.82,-8061142.0,-1.55,-48148963.0,-9.27,8503210.0,1.64,47706894.0,9.18
4421,300773,拉卡拉,13.57,-8.06,-56428067.0,-7.32,-15682906.0,-2.03,-40745161.0,-5.29,10231412.0,1.33,46196657.0,5.99
4422,300951,博硕科技,39.49,-13.87,-56480665.0,-10.22,-11043164.0,-2.0,-45437501.0,-8.23,-20028129.0,-3.63,76508794.0,13.85
4423,002296,辉煌科技,7.39,-5.5,-56598614.0,-11.71,-18011147.0,-3.73,-38587467.0,-7.98,25756659.0,5.33,30841955.0,6.38
4424,688343,云天励飞-U,39.16,-11.62,-56699572.0,-5.62,-19482081.0,-1.93,-37217491.0,-3.69,8617859.0,0.85,48081715.0,4.77
4425,600661,昂立教育,10.64,-17.2,-56725098.0,-7.5,-29465315.0,-3.89,-27259783.0,-3.6,-22457526.0,-2.97,79182626.0,10.47
4426,600562,国睿科技,13.88,-4.14,-56838053.0,-6.38,-30318439.0,-3.4,-26519614.0,-2.97,19089717.0,2.14,37748336.0,4.23
4427,002840,华统股份,19.26,-7.0,-56915066.0,-5.13,-18794858.0,-1.69,-38120208.0,-3.43,10941618.0,0.99,45973447.0,4.14
4428,002945,华林证券,11.63,-8.06,-57055675.0,-8.81,-22299358.0,-3.44,-34756317.0,-5.37,10484940.0,1.62,46570738.0,7.19
4429,000700,模塑科技,7.09,4.57,-57098129.0,-2.35,-7503308.0,-0.31,-49594821.0,-2.05,-9318078.0,-0.38,66416228.0,2.74
4430,601633,长城汽车,22.82,-3.35,-57310922.0,-3.63,-33664551.0,-2.13,-23646371.0,-1.5,-64444305.0,-4.08,121755226.0,7.71
4431,300170,汉得信息,6.79,-6.86,-57477217.0,-2.2,-48355905.0,-1.85,-9121312.0,-0.35,45622923.0,1.75,11854289.0,0.45
4432,301165,锐捷网络,38.79,-1.75,-57555478.0,-2.74,1649483.0,0.08,-59204961.0,-2.82,-54800151.0,-2.61,112355626.0,5.36
4433,300532,今天国际,14.84,-8.79,-57616670.0,-4.94,-28288943.0,-2.43,-29327727.0,-2.52,24145876.0,2.07,33470794.0,2.87
4434,688169,石头科技,341.93,5.44,-57741258.0,-2.56,-3556847.0,-0.16,-54184411.0,-2.4,70011072.0,3.1,-12269806.0,-0.54
4435,688362,甬矽电子,20.0,-12.78,-57851574.0,-8.79,-32245943.0,-4.9,-25605631.0,-3.89,16774924.0,2.55,41076654.0,6.24
4436,605277,新亚电子,16.94,-10.98,-57928553.0,-1.91,-71228250.0,-2.35,13299697.0,0.44,27448995.0,0.9,30479555.0,1.0
4437,603013,亚普股份,16.58,-7.84,-58082381.0,-10.21,-21874249.0,-3.85,-36208132.0,-6.36,-23162408.0,-4.07,81244791.0,14.28
4438,603375,盛景微,51.22,-9.82,-58211369.0,-3.18,55820830.0,3.04,-114032199.0,-6.22,-23644839.0,-1.29,81856208.0,4.46
4439,002877,智能自控,8.84,-10.71,-58214827.0,-9.18,-7910219.0,-1.25,-50304608.0,-7.93,-17271060.0,-2.72,75485890.0,11.91
4440,300809,华辰装备,24.19,-10.27,-58239058.0,-8.57,-1401435.0,-0.21,-56837623.0,-8.37,-37298128.0,-5.49,95537185.0,14.06
4441,301387,光大同创,48.63,-14.91,-58620233.0,-13.8,-21112496.0,-4.97,-37507737.0,-8.83,12307193.0,2.9,46313043.0,10.9
4442,002311,海大集团,43.05,-2.71,-58703479.0,-5.29,-20354841.0,-1.83,-38348638.0,-3.45,21556990.0,1.94,37146490.0,3.35
4443,603258,电魂网络,20.37,-7.37,-58730405.0,-6.33,-9140958.0,-0.99,-49589447.0,-5.34,-23893038.0,-2.57,82623446.0,8.9
4444,600326,西藏天路,3.85,-8.33,-58821460.0,-10.27,-35342691.0,-6.17,-23478769.0,-4.1,14615996.0,2.55,44205464.0,7.72
4445,688180,君实生物-U,27.23,-5.02,-58919740.0,-6.6,-16352277.0,-1.83,-42567463.0,-4.77,26824405.0,3.0,32095334.0,3.59
4446,300403,汉宇集团,8.09,-1.94,-58955075.0,-4.91,-36331006.0,-3.03,-22624069.0,-1.89,8034152.0,0.67,50920925.0,4.24
4447,300373,扬杰科技,36.9,-9.85,-59183075.0,-3.26,-50759042.0,-2.8,-8424033.0,-0.46,31743493.0,1.75,27439582.0,1.51
4448,300438,鹏辉能源,25.73,0.86,-59238443.0,-1.47,-68973672.0,-1.71,9735229.0,0.24,12074678.0,0.3,47163786.0,1.17
4449,300747,锐科激光,19.56,-9.28,-59301987.0,-7.73,-17307660.0,-2.26,-41994327.0,-5.48,-3236148.0,-0.42,62538136.0,8.15
4450,300655,晶瑞电材,8.0,-7.08,-59316935.0,-6.16,-17082330.0,-1.77,-42234605.0,-4.39,-15325837.0,-1.59,74642769.0,7.76
4451,301285,鸿日达,22.9,-9.84,-59318776.0,-9.04,-49384734.0,-7.52,-9934042.0,-1.51,7997809.0,1.22,51320970.0,7.82
4452,603158,腾龙股份,8.06,-5.29,-59368974.0,-10.83,-18673397.0,-3.41,-40695577.0,-7.42,-38342426.0,-6.99,97711397.0,17.82
4453,002795,永和智控,5.16,-12.54,-59420482.0,-7.99,-12473463.0,-1.68,-46947019.0,-6.31,-9443881.0,-1.27,68864361.0,9.26
4454,002407,多氟多,14.3,-3.7,-59559043.0,-2.46,-1602378.0,-0.07,-57956665.0,-2.39,44391618.0,1.83,15167415.0,0.63
4455,600977,中国电影,12.21,-5.5,-59654358.0,-3.83,-32836161.0,-2.11,-26818197.0,-1.72,56160235.0,3.6,3494126.0,0.22
4456,601900,南方传媒,15.75,-9.22,-59706953.0,-3.5,-46089512.0,-2.7,-13617441.0,-0.8,-29102980.0,-1.71,88809931.0,5.21
4457,603950,长源东谷,18.75,-2.14,-59719878.0,-5.0,-50080565.0,-4.19,-9639313.0,-0.81,5321443.0,0.45,54398436.0,4.56
4458,300169,天晟新材,5.98,-8.98,-59752997.0,-10.84,-7884220.0,-1.43,-51868777.0,-9.41,-5612827.0,-1.02,65365824.0,11.86
4459,300780,德恩精工,18.18,-9.51,-59799829.0,-6.17,-15428111.0,-1.59,-44371718.0,-4.58,-18752249.0,-1.94,78552079.0,8.11
